"No.","Time","Source","Destination","Protocol","Length","Info"
"2848","9.039019045","192.168.0.164","192.168.0.132","TCP","60","53428  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2849","9.039019155","192.168.0.164","192.168.0.132","TCP","60","53424  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2850","9.039071556","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53427 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2851","9.039104556","192.168.0.164","192.168.0.132","TCP","60","53423  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2852","9.039178707","192.168.0.164","192.168.0.132","TCP","60","53422  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2853","9.039239913","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53422 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2854","9.039275927","192.168.0.164","192.168.0.132","TCP","60","53427  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2855","9.039276067","192.168.0.164","192.168.0.132","TCP","60","53421  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2856","9.039313514","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53421 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2857","9.039350088","192.168.0.164","192.168.0.132","TCP","60","53418  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2858","9.039401805","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53418 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2859","9.039432729","192.168.0.164","192.168.0.132","TCP","60","53422  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2860","9.039432809","192.168.0.164","192.168.0.132","TCP","60","53416  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2861","9.039432869","192.168.0.164","192.168.0.132","TCP","60","53421  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2862","9.039474746","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53416 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2863","9.039488266","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53426 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2864","9.039568360","192.168.0.164","192.168.0.132","TCP","60","53415  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2865","9.039568500","192.168.0.164","192.168.0.132","TCP","60","53418  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2866","9.039603147","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53415 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2867","9.039653651","192.168.0.164","192.168.0.132","TCP","60","53414  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2868","9.039653751","192.168.0.164","192.168.0.132","TCP","60","53416  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2869","9.039653801","192.168.0.164","192.168.0.132","TCP","60","53413  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2870","9.039653851","192.168.0.164","192.168.0.132","TCP","60","53426  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2871","9.039692008","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53425 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2872","9.039714318","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53424 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2873","9.039732582","192.168.0.164","192.168.0.132","TCP","60","53415  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2874","9.039732682","192.168.0.164","192.168.0.132","TCP","60","53412  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2875","9.039768848","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53412 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2876","9.039859603","192.168.0.164","192.168.0.132","TCP","60","53425  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2877","9.039859733","192.168.0.164","192.168.0.132","TCP","60","53411  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2878","9.039859773","192.168.0.164","192.168.0.132","TCP","60","53424  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2879","9.039933574","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53423 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2880","9.039965430","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53414 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2881","9.039965974","192.168.0.164","192.168.0.132","TCP","60","53412  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2882","9.039966064","192.168.0.164","192.168.0.132","TCP","60","53409  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2883","9.040009081","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53409 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2884","9.040043275","192.168.0.164","192.168.0.132","TCP","60","53408  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2885","9.040043365","192.168.0.164","192.168.0.132","TCP","60","53423  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2886","9.040085275","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53413 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2887","9.040135215","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53408 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2888","9.040177916","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53411 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2889","9.040210026","192.168.0.164","192.168.0.132","TCP","60","53406  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2890","9.040210136","192.168.0.164","192.168.0.132","TCP","60","53414  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2891","9.040210176","192.168.0.164","192.168.0.132","TCP","60","53409  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2892","9.040210226","192.168.0.164","192.168.0.132","TCP","60","53405  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2893","9.040210266","192.168.0.164","192.168.0.132","TCP","60","53413  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2894","9.040269543","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53406 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2895","9.040291837","192.168.0.164","192.168.0.132","TCP","60","53404  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2896","9.040291917","192.168.0.164","192.168.0.132","TCP","60","53408  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2897","9.040314643","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53404 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2898","9.040369928","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53405 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2899","9.040513899","192.168.0.164","192.168.0.132","TCP","60","53411  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2900","9.040514019","192.168.0.164","192.168.0.132","TCP","60","53402  >  http(80) [FIN, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2901","9.040514069","192.168.0.164","192.168.0.132","TCP","60","53406  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2902","9.040514109","192.168.0.164","192.168.0.132","TCP","60","53404  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2903","9.040514159","192.168.0.164","192.168.0.132","TCP","60","53405  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2904","9.040548779","192.168.0.132","192.168.0.164","TCP","54","http(80)  >  53402 [FIN, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"2905","9.040658020","192.168.0.164","192.168.0.132","TCP","60","53402  >  http(80) [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"2906","9.873654973","192.168.0.164","192.168.0.132","TCP","66","64932  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2907","9.873692793","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64932 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2908","9.873797394","192.168.0.164","192.168.0.132","TCP","66","64933  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2909","9.873803324","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64933 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2910","9.873888905","192.168.0.164","192.168.0.132","TCP","60","64932  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2911","9.873986466","192.168.0.164","192.168.0.132","TCP","60","64933  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2912","9.874423650","192.168.0.164","192.168.0.132","TCP","66","64934  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2913","9.874431320","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64934 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2914","9.874566730","192.168.0.164","192.168.0.132","TCP","60","64934  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2915","9.874666821","192.168.0.164","192.168.0.132","TCP","66","64935  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2916","9.874683121","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64935 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2917","9.874812072","192.168.0.164","192.168.0.132","TCP","60","64935  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2918","9.874924784","192.168.0.164","192.168.0.132","TCP","66","64936  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2919","9.874935595","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64936 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2920","9.875028724","192.168.0.164","192.168.0.132","TCP","60","64936  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2921","9.875183456","192.168.0.164","192.168.0.132","TCP","66","64937  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2922","9.875193516","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64937 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2923","9.875309347","192.168.0.164","192.168.0.132","TCP","60","64937  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2924","9.875487879","192.168.0.164","192.168.0.132","TCP","66","64938  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2925","9.875500929","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64938 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2926","9.875595770","192.168.0.164","192.168.0.132","TCP","60","64938  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2927","9.875761161","192.168.0.164","192.168.0.132","TCP","66","64939  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2928","9.875770091","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64939 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2929","9.875868992","192.168.0.164","192.168.0.132","TCP","60","64939  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2930","9.875977643","192.168.0.164","192.168.0.132","TCP","66","64940  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2931","9.875986613","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64940 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2932","9.876072354","192.168.0.164","192.168.0.132","TCP","60","64940  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2933","9.876231516","192.168.0.164","192.168.0.132","TCP","66","64941  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2934","9.876240376","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64941 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2935","9.876321836","192.168.0.164","192.168.0.132","TCP","60","64941  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2936","9.876487288","192.168.0.164","192.168.0.132","TCP","66","64942  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2937","9.876496268","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64942 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2938","9.876586109","192.168.0.164","192.168.0.132","TCP","60","64942  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2939","9.876740410","192.168.0.164","192.168.0.132","TCP","66","64943  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2940","9.876749220","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64943 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2941","9.876818511","192.168.0.164","192.168.0.132","TCP","60","64943  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2942","9.876954082","192.168.0.164","192.168.0.132","TCP","66","64944  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2943","9.876961652","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64944 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2944","9.877062243","192.168.0.164","192.168.0.132","TCP","60","64944  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2945","9.877285545","192.168.0.164","192.168.0.132","TCP","66","64945  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2946","9.877303646","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64945 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2947","9.877422253","192.168.0.164","192.168.0.132","TCP","60","64945  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2948","9.877477604","192.168.0.164","192.168.0.132","TCP","66","64946  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2949","9.877485574","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64946 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2950","9.877580615","192.168.0.164","192.168.0.132","TCP","60","64946  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2951","9.877741366","192.168.0.164","192.168.0.132","TCP","66","64947  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2952","9.877748176","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64947 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2953","9.877838901","192.168.0.164","192.168.0.132","TCP","60","64947  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2954","9.878002852","192.168.0.164","192.168.0.132","TCP","66","64948  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2955","9.878012372","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64948 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2956","9.878085523","192.168.0.164","192.168.0.132","TCP","60","64948  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2957","9.878233844","192.168.0.164","192.168.0.132","TCP","66","64949  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2958","9.878239754","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64949 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2959","9.878310235","192.168.0.164","192.168.0.132","TCP","60","64949  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2960","9.878462136","192.168.0.164","192.168.0.132","TCP","66","64950  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2961","9.878468986","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64950 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2962","9.878551767","192.168.0.164","192.168.0.132","TCP","60","64950  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2963","9.878823380","192.168.0.164","192.168.0.132","TCP","66","64951  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2964","9.878831080","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64951 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2965","9.878892850","192.168.0.164","192.168.0.132","TCP","60","64951  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2966","9.879072442","192.168.0.164","192.168.0.132","TCP","66","64952  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2967","9.879081242","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64952 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2968","9.879146763","192.168.0.164","192.168.0.132","TCP","60","64952  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2969","9.879300244","192.168.0.164","192.168.0.132","TCP","66","64953  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2970","9.879305944","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64953 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2971","9.879359605","192.168.0.164","192.168.0.132","TCP","60","64953  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2972","9.879532397","192.168.0.164","192.168.0.132","TCP","66","64954  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2973","9.879543888","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64954 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2974","9.879635927","192.168.0.164","192.168.0.132","TCP","60","64954  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2975","9.879764239","192.168.0.164","192.168.0.132","TCP","66","64955  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2976","9.879773239","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64955 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2977","9.879840969","192.168.0.164","192.168.0.132","TCP","60","64955  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2978","9.892041263","192.168.0.164","192.168.0.132","TCP","66","64956  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2979","9.892080033","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64956 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2980","9.892258355","192.168.0.164","192.168.0.132","TCP","60","64956  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2981","9.892258735","192.168.0.164","192.168.0.132","TCP","66","64957  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2982","9.892311826","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2983","9.892423087","192.168.0.164","192.168.0.132","TCP","60","64957  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2984","9.892503408","192.168.0.164","192.168.0.132","TCP","66","64958  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2985","9.892514408","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64958 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2986","9.892604508","192.168.0.164","192.168.0.132","TCP","60","64958  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2987","9.892740640","192.168.0.164","192.168.0.132","TCP","66","64959  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2988","9.892748740","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64959 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2989","9.892814740","192.168.0.164","192.168.0.132","TCP","60","64959  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2990","9.893001542","192.168.0.164","192.168.0.132","TCP","66","64960  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2991","9.893011292","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64960 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2992","9.893109713","192.168.0.164","192.168.0.132","TCP","60","64960  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2993","9.893266904","192.168.0.164","192.168.0.132","TCP","66","64961  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2994","9.893276685","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64961 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2995","9.893383836","192.168.0.164","192.168.0.132","TCP","60","64961  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2996","9.893530737","192.168.0.164","192.168.0.132","TCP","66","64962  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2997","9.893538377","192.168.0.132","192.168.0.164","TCP","58","http(80)  >  64962 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2998","9.893614758","192.168.0.164","192.168.0.132","TCP","60","64962  >  http(80) [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2999","9.893725809","192.168.0.164","192.168.0.132","TCP","66","64963  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3000","9.893934471","192.168.0.164","192.168.0.132","TCP","66","64964  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3001","9.894189643","192.168.0.164","192.168.0.132","TCP","66","64965  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3002","9.894369405","192.168.0.164","192.168.0.132","TCP","66","64966  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3003","9.894621347","192.168.0.164","192.168.0.132","TCP","66","64967  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3004","9.894842639","192.168.0.164","192.168.0.132","TCP","66","64968  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3005","9.895089661","192.168.0.164","192.168.0.132","TCP","66","64969  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3006","9.895320244","192.168.0.164","192.168.0.132","TCP","66","64970  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3007","9.895600056","192.168.0.164","192.168.0.132","TCP","66","64971  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3008","9.895749898","192.168.0.164","192.168.0.132","TCP","66","64972  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3009","9.896018880","192.168.0.164","192.168.0.132","TCP","66","64973  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3010","9.896271142","192.168.0.164","192.168.0.132","TCP","66","64974  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3011","9.896530075","192.168.0.164","192.168.0.132","TCP","66","64975  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3012","9.896693066","192.168.0.164","192.168.0.132","TCP","66","64976  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3013","9.896923949","192.168.0.164","192.168.0.132","TCP","66","64977  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3014","9.897199571","192.168.0.164","192.168.0.132","TCP","66","64978  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3015","9.897466084","192.168.0.164","192.168.0.132","TCP","66","64979  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3016","9.897633025","192.168.0.164","192.168.0.132","TCP","66","64980  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3017","9.897859957","192.168.0.164","192.168.0.132","TCP","66","64981  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3018","9.898042219","192.168.0.164","192.168.0.132","TCP","66","64982  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3019","9.898276811","192.168.0.164","192.168.0.132","TCP","66","64983  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3020","9.898509103","192.168.0.164","192.168.0.132","TCP","66","64984  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3021","9.898740585","192.168.0.164","192.168.0.132","TCP","66","64985  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3022","9.898982698","192.168.0.164","192.168.0.132","TCP","66","64986  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3023","9.899229280","192.168.0.164","192.168.0.132","TCP","66","64987  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3024","9.899472593","192.168.0.164","192.168.0.132","TCP","66","64988  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3025","9.899641125","192.168.0.164","192.168.0.132","TCP","66","64989  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3026","9.899869397","192.168.0.164","192.168.0.132","TCP","66","64990  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
